invoice_number,date,net_worth,tax_id_1,tax_id_2,iban,seller_city,seller_state,seller_zip,client_city,client_state,client_zip,seller_name,seller_address,client_name,client_address,source_file,vat,gross_worth
45286327,07/21/2015,402.66,920-84-4220,993-97-7194,GB53DYNH0O1744068091986,Keithport,HI,17388,Keithport,HI,17388,"White, Brown and Martinez",22747 Debra Ford,"Rosales, Anderson and Salazar",13393 Byrd Circles,invoice_445_color_B_244.pdf0.txt,40.266000000000005,442.92600000000004
63395419,06/20/2015,6305.37,914-74-6590,921-97-3910,GB16HITK55079999756841,North Michaelchester,OH,33235,North Michaelchester,OH,33235,Harris-Scott,868 Coleman Ferry,Walter-Walters,38897 Brian Mill Suite 806,invoice_446.pdf0.txt,630.537,6935.907
56987614,07/03/2019,269.11,974-92-3422,945-94-5973,GB86DNMD18510732425009,Meyersshire,WV,18320,Meyersshire,WV,18320,"Campbell, Hernandez and Blankenshir",868 Pearson Island,,,invoice_446_color_B_248.pdf0.txt,26.911,296.021
81972673,08/13/2014,389.41,988-88-0263,987-81-1204,GB96Z0ZX67321501892716,East Dannyville,VT,74376,East Dannyville,VT,74376,Dickerson-Burgess,6625 Scott Club Suite 247,Baxter-Gonzalez,1903 Katrina Brooks,invoice_447.pdf0.txt,38.941,428.351
96958424,09/14/2012,599.98,914-70-2971,968-71-1811,GBO9FQQX00143998615170,West Jessemouth,LA,58645,West Jessemouth,LA,58645,"Barton, Wright and Peters",4715 Guzman Island,"Sandoval, Rosales and Young",52168 Williams Rapid,invoice_447_color_B_253.pdf0.txt,59.998000000000005,659.9780000000001
77404624,10/20/2014,8687.8,906-99-8086,960-84-4731,GB91DID006197597108680,East Charlesmouth,NM,82727,East Charlesmouth,NM,82727,Hayes-Mcdonald,6220 Hughes Isle,"Sheppard, Guerrero and Castillo",8846 Bryan Turnpike,invoice_448.pdf0.txt,868.78,9556.58
65128151,07/18/2014,68.7,901-84-0220,981-72-2454,GB46VTBI62944172792808,Ernestview,WI,51605,Ernestview,WI,51605,"Miller, Wright and Clark",167 Eric Branch Apt. 090,"Rogers, Floyd and Smith",30040 Dodson Bypass,invoice_448_color_B_252.pdf0.txt,6.870000000000001,75.57000000000001
66525750,02/19/2016,32330.34,957-98-8814,932-88-4812,GB91LCTI27180761720655,USS CastroFPO ,AP,23075,USS CastroFPO ,AP,23075,Thompson-Smith,USS Castro,,,invoice_449.pdf0.txt,3233.034,35563.374
56379795,10/06/2019,171.19,957-86-9194,909-90-4510,GBO3EPUG46464042965766,Barnesside,DE,39516,Barnesside,DE,39516,Love Ltd,146 Ellen Lane,Lee-Howell,7605 Spencer Spur Apt. 536,invoice_449_color_B_246.pdf0.txt,17.119,188.309
35603644,04/09/2013,51.96,949-86-1268,912-76-4111,GB86STWL97507319357665,West Shaunchester,DE,93525,West Shaunchester,DE,93525,Mejia Ltd,1371 Cisneros Underpass Apt. 721,Bailey-Young,034 Martin Rue,invoice_44_color_B_241.pdf0.txt,5.196000000000001,57.156
57905164,06/06/2012,268.79,936-82-7340,940-74-5920,GBO2QBHZ70184097596719,New Cesar,MA,12690,New Cesar,MA,12690,"Serrano, Cross and Caldwell",943 Rebecca Creek Apt. 623,Edwards-Leonard,67619 Shannon Spurs,invoice_45.pdf0.txt,26.879000000000005,295.66900000000004
39400829,01/12/2012,6451.16,954-91-2300,951-95-0183,GB81NHIS20902698381776,West Shannonland,CA,63867,West Shannonland,CA,63867,Smith-Guerrero,158 Elizabeth Radial,"Reynolds, Gonzales and Meyer",1898 Hughes Trace Suite 707,invoice_450.pdf0.txt,645.116,7096.276
65643191,07/31/2020,55.84,944-81-4163,939-86-0666,GB18CXVL08920146721793,Rebeccafurt,OR,85029,Rebeccafurt,OR,85029,Thompson Inc,262 Christian Valleys Suite 044,Johnson-Alvarez,4890 Larson Forge Apt. 190,invoice_450_color_B_247.pdf0.txt,5.5840000000000005,61.42400000000001
23285582,12/19/2015,34624.3,935-80-2834,993-98-0454,GB11QYTR88328261828600,Salazarshire,WI,44155,Salazarshire,WI,44155,Harris-Green,97868 Adam Parkways,Good PLC,55068 Dawn Mount Suite 471,invoice_451.pdf0.txt,3462.4300000000003,38086.73
24308198,06/08/2011,5182.8,992-95-7433,949-77-2407,GB78EJEI22472056859492,Christopherfurt,HI,80777,Christopherfurt,HI,80777,Johnson-Franco,2569 Vaughan Locks,"Simmons, Simmons and Nguyen",597 Spencer Prairie Suite 192,invoice_451_color_B_246.pdf0.txt,518.2800000000001,5701.08
77833987,05/20/2013,117.75,973-76-8676,901-88-1175,GB43RCPI15397639476218,Howeburgh,OH,93802,Howeburgh,OH,93802,Freeman and Sons,67728 Hebert Parkway,Houston Group,195 Deanna Rue,invoice_452.pdf0.txt,11.775,129.525
22862792,04/19/2013,31270.71,981-74-8566,956-77-3006,GB72GOHH30434227749615,Reedstad,OK,36367,Reedstad,OK,36367,Robbins Inc,8750 Hernandez Meadow,"Coleman, Casey and Austin",Unit 8022 Box 1027,invoice_452_color_B_243.pdf0.txt,3127.071,34397.781
16273983,04/01/2017,744.6,909-83-7738,901-88-0463,GB96VWUL52026848004193,West Rebeccamouth,SD,02588,West Rebeccamouth,SD,02588,"Reyes, Holloway and Lee",38676 Johnson Burg Suite 666,Castillo LLC,70391 Kelsey Terrace,invoice_453.pdf0.txt,74.46000000000001,819.0600000000001
89969473,10/29/2016,725.37,972-82-0713,944-77-3882,GB71GBDG68039919194335,North Michael,MO,01844,North Michael,MO,01844,Johnson-Martin,3836 Moore Ports,"Deleon, Davila and Allen",355 King Lake Suite 071,invoice_453_color_B_251.pdf0.txt,72.537,797.907
72128555,12/25/2013,665.76,905-82-5399,917-86-7656,GB71QMAA96406297569205,Robbinsberg,AZ,54997,Robbinsberg,AZ,54997,Obrien Group,6217 Boyd Ville Apt. 758,Duncan-Davis,"PSC 2324, Box 6632",invoice_454.pdf0.txt,66.57600000000001,732.336
11580833,11/24/2019,4671.23,968-86-1662,979-96-3992,GB61VHVS67246807986062,Juliastad,OH,02764,Juliastad,OH,02764,"Wood, Simpson and Summers",7000 Graves Ville,Tapia LLC,53393 Peters Overpass,invoice_454_color_B_249.pdf0.txt,467.123,5138.352999999999
74589240,12/08/2013,11794.44,977-76-9492,981-73-4585,GB51FSWB55572342266497,East Michelleborough,KY,93895,East Michelleborough,KY,93895,Hall-Boyd,8719 Reed Street Apt. 120,Haas and Sons,65628 Brittany Dale,invoice_455.pdf0.txt,1179.4440000000002,12973.884
81978187,01/17/2013,113.45,957-92-5322,922-87-4664,GB91VPMR74805066714957,Alecborough,OH,49620,Alecborough,OH,49620,Padilla-Miller,53017 Lopez Locks,Johnson Ltd,86731 Ryan Throughway Suite 743,invoice_455_color_B_251.pdf0.txt,11.345,124.795
99314100,06/25/2014,5975.75,993-76-1179,908-81-7850,GB20WFQR49970703277369,Port Sandraview,CT,01507,Port Sandraview,CT,01507,"Michael, Farrell and Lee",95360 Washington Inlet,"Collins, Barrett and Schroeder",2314 Beard Via,invoice_456.pdf0.txt,597.575,6573.325
68688408,03/20/2016,82.97,953-84-2239,904-82-9186,GB84XSNO58142814072766,Haysstad,NJ,06418,Haysstad,NJ,06418,Torres and Sons,4052 Brown Roads,"Dennis, Levy and Bowen",523 Leslie Manors,invoice_456_color_B_252.pdf0.txt,8.297,91.267
13407985,11/22/2013,4963.41,962-88-9077,997-95-5690,GB23TMKM50357047352524,USS LeeFPO ,AE,74393,USS LeeFPO ,AE,74393,"Nicholson, Miller and Webster",USS Lee,Mccormick and Sons,22688 Ortiz Plaza,invoice_457.pdf0.txt,496.341,5459.751
57986024,10/17/2015,215.72,959-72-2889,907-74-8078,GBO2QDFL22211399552517,West Conniemouth,MD,43698,West Conniemouth,MD,43698,Schmidt LLC,5107 Christina Orchard Apt. 670,Allen PLC,157 Michaela Station,invoice_457_color_B_251.pdf0.txt,21.572000000000003,237.292
46506594,03/12/2012,1335.86,929-76-1260,940-86-9734,GB49GJRS28729607,East Alyssamouth,KS,81684,East Alyssamouth,KS,81684,Porter-Perkins,88652 James Loaf,Castaneda LLC,19558 Fry Causeway,invoice_458.pdf0.txt,133.58599999999998,1469.446
44456646,03/21/2015,287.36,916-98-8677,940-84-8016,GB48PIBU37974446029688,Johnsonburgh,IA,81799,Johnsonburgh,IA,81799,Austin and Sons,9090 Thomas Route Apt. 293,"Delacruz, Hinton and Mckinney",3867 Annette Tunnel,invoice_458_color_B_250.pdf0.txt,28.736000000000004,316.096
98858130,01/28/2021,401.88,969-72-5121,941-88-5692,GB210JGQ49248059733020,Michaelbury,RI,57219,Michaelbury,RI,57219,"Dominguez, Jackson and Steele",98309 Stephanie Stream,"Rodriguez, Hall and Tanner","PSC 6611, Box 2668",invoice_459.pdf0.txt,40.188,442.068
36187296,01/05/2017,471.64,951-73-0229,966-84-8472,GB480UAZ93098629612648,Emilyshire,IN,44602,Emilyshire,IN,44602,"Lopez, Murray and Johnston",62820 White Glen,White Ltd,58435 Kline Wall,invoice_459_color_B_244.pdf0.txt,47.164,518.804
53551787,08/12/2019,521.46,916-78-1646,945-88-6074,GB19VTIT10977146092856,Port Heatherville,PA,86580,Port Heatherville,PA,86580,"Moore, Holland and Smith",46279 Zimmerman Spring,Schneider Inc,114 Davidson Plaza,invoice_45_color_B_249.pdf0.txt,52.14600000000001,573.606
65809258,10/03/2014,46937.53,907-96-3284,921-84-9861,GB43UBZY01685476660728,Sullivanmouth,KS,90018,Sullivanmouth,KS,90018,West PLC,613 Brooks Shoal,Lyons and Sons,"PSC 7859, Box 2152",invoice_46.pdf0.txt,4693.753,51631.282999999996
56908352,01/11/2015,171.01,914-76-8473,904-76-9217,GB68RRBM34982962207975,Lauraland,ID,83827,Lauraland,ID,83827,"Lozano, Wang and Smith",8162 Dunn Radial,"Evans, Curtis and Salinas",13078 Mora Garden,invoice_460.pdf0.txt,17.101,188.111
15001300,02/18/2014,297.35,929-82-4759,991-91-7229,GB32MKCO74382010852522,Lake Vincentbury,RI,06574,Lake Vincentbury,RI,06574,"Kerr, Ryan and Gomez",8069 Nicholas Greens,Mason Ltd,8053 Friedman Burg,invoice_460_color_B_253.pdf0.txt,29.735000000000003,327.08500000000004
96430839,01/13/2019,4507.42,971-80-5191,934-91-7455,GB9ORYME18980824175499,DPO ,AE,69202,DPO ,AE,69202,"Bennett, Chavez and Vazquez",Unit 8361 Box 7078,Alexander-Petersen,647 Joyce Ville,invoice_461.pdf0.txt,450.742,4958.162
37877758,07/02/2014,43018.47,945-75-6162,953-92-4049,GB81XDRW19367191324873,APO ,AE,56344,APO ,AE,56344,Holmes-Whitney,"PSC 4815, Box 7683","Jordan, Jones and Rodriguez",372 John Tunnel,invoice_461_color_B_242.pdf0.txt,4301.847000000001,47320.317
33102457,09/18/2018,16619.31,937-81-0462,974-83-3645,GB42MQKW89908599665710,Fieldsmouth,AZ,08845,Fieldsmouth,AZ,08845,Harris LLC,19049 Norma Centers Apt. 108,"Pierce, Bush and Jones",Unit 0758 Box 0909,invoice_462.pdf0.txt,1661.9310000000003,18281.241
65028137,01/03/2014,89.95,944-72-9866,988-84-2952,GB10AMVD30795287137531,Sanchezmouth,AK,49318,Sanchezmouth,AK,49318,"Johnson, Barrett and King",2008 Thomas Square,Townsend-Mitchell,0681 Thomas Field,invoice_462_color_B_242.pdf0.txt,8.995000000000001,98.94500000000001
51295021,01/05/2017,8415.08,922-88-3881,965-87-8819,GB64NDCS47020318571282,USS BellFPO ,AP,94327,USS BellFPO ,AP,94327,Sims-Olson,USS Bell,Martinez-English,12196 Barrett Plain Suite 873,invoice_463.pdf0.txt,841.508,9256.588
44848471,03/26/2021,762.44,902-74-7536,913-71-7249,GB89NZLM61247862676381,Jonside,LA,78714,Jonside,LA,78714,"Proctor, Levy and Willis",2297 Jessica Locks Apt. 407,"Roth, Morris and Schultz",623 Rebekah Causeway,invoice_463_color_B_252.pdf0.txt,76.24400000000001,838.6840000000001
32830026,12/20/2014,1036.58,907-77-8965,995-83-6792,GB810UZN44807763808287,Ingramberg,DE,59102,Ingramberg,DE,59102,"George, Casey and Harris",0943 Justin Branch Apt. 233,"Stewart, Fields and Scott",07095 Robert Cape,invoice_464.pdf0.txt,103.658,1140.2379999999998
54661411,07/29/2020,7200.53,928-97-0774,913-98-4271,GB34CHOA94863267286764,Kaylaberg,IA,50008,Kaylaberg,IA,50008,Fitzgerald Group,65165 Mark Vista Suite 750,Powell-Floyd,1956 Adams Island Apt. 000,invoice_464_color_B_249.pdf0.txt,720.053,7920.583
58379529,05/31/2011,2667.91,944-77-4530,913-94-1721,GBO3KMWL18203008008726,Daviston,UT,17011,Daviston,UT,17011,"Dalton, Chambers and Howard",970 Robert Via Apt. 832,Tanner Inc,86727 Henderson Summit Suite 008,invoice_465.pdf0.txt,266.791,2934.701
20434959,12/20/2011,26.97,932-75-6582,940-95-1310,GB351HYS72111215388563,West Jamesport,CT,37732,West Jamesport,CT,37732,"Garrett, Gonzales and Hurley",683 Savannah Fords Apt. 092,"Holloway, Stanton and Dunn",49479 James Canyon Apt. 672,invoice_465_color_B_244.pdf0.txt,2.697,29.666999999999998
10942693,06/13/2018,19228.78,922-83-3513,947-74-2259,GB76CSSR03453199859434,West Paulfort,NY,06654,West Paulfort,NY,06654,Coleman Inc,706 Brady Fork,Lopez-Garcia,413 Snow Extensions,invoice_466.pdf0.txt,1922.878,21151.658
97388190,12/13/2016,299.85,912-83-9339,986-76-0381,GB36VWDA36824721563097,North Karen,LA,39773,North Karen,LA,39773,Cook Ltd,2101 Meyer Plaza,Pierce Inc,461 Matthew Via Apt. 391,invoice_466_color_B_241.pdf0.txt,29.985000000000003,329.83500000000004
60456703,09/01/2016,339.98,970-94-1776,991-84-7712,GBO5IPNV34325216718258,Angelastad,WI,16514,Angelastad,WI,16514,Hines Ltd,88927 Martin Brooks Suite 941,Brown Ltd,Unit 8049 Box 4906,invoice_467.pdf0.txt,33.998000000000005,373.978
78605417,08/07/2017,656.46,909-73-7194,940-87-7017,GB17WVTT56005535188252,Danielmouth,OR,11509,Danielmouth,OR,11509,Campos LLC,15809 Christina Cove Apt. 190,Wilson-Hernandez,5998 Stephen Squares,invoice_467_color_B_253.pdf0.txt,65.646,722.106
61669642,11/12/2013,137.62,940-76-9247,909-87-3064,GB89DNYK55635059269556,Mariahchester,PA,08114,Mariahchester,PA,08114,Carter Inc,7936 Smith Streets,"Torres, Sutton and Weeks",618 Perez Shoals Suite 978,invoice_468.pdf0.txt,13.762,151.382
37060863,01/30/2021,1838.93,964-80-9962,953-87-7430,GB79IBVF13930075179399,Coleshire,OK,97999,Coleshire,OK,97999,Floyd-Figueroa,8060 Bass Walks,Torres and Sons,2696 Trevino Ridges,invoice_468_color_B_250.pdf0.txt,183.89300000000003,2022.823
35593328,06/08/2011,2731.78,938-91-6436,942-92-5992,GB42RIFK65000994976015,North Alejandro,UT,73496,North Alejandro,UT,73496,Cruz-Carter,11251 Braun Square,Alexander-Arias,63947 Erin Parkway Apt. 073,invoice_469.pdf0.txt,273.17800000000005,3004.958
74980573,09/27/2015,173.87,944-98-4907,901-84-6442,GBO2HMXX72577746298746,Wileyshire,SC,58295,Wileyshire,SC,58295,West Group,91959 Eric Pass,Zimmerman and Sons,2246 Landry Court,invoice_469_color_B_254.pdf0.txt,17.387,191.257
71999960,10/13/2017,1734.25,925-85-5971,998-95-3381,GB86AXKW20154111839935,Joyfurt,WA,29310,Joyfurt,WA,29310,"Cooley, Robinson and Lewis",177 Erika Mission Suite 603,Chapman Group,486 Brown Trafficway Suite 709,invoice_46_color_B_243.pdf0.txt,173.425,1907.675
19608758,06/25/2016,12203.09,949-94-6565,974-84-9228,GB85RBGA54342067350859,Davidburgh,IA,10351,Davidburgh,IA,10351,Whitaker-Galloway,719 Cheryl Stravenue,"Adams, Vaughn and Hebert",81524 Holly Plain Apt. 147,invoice_47.pdf0.txt,1220.309,13423.399
69875170,07/18/2014,176837.91,984-82-1277,988-79-9604,GB63MNKB15123766783579,East Jennifer,WV,57076,East Jennifer,WV,57076,"Davis, Thomas and Larson",6943 Long Street Suite 644,Romero Inc,3498 Margaret Shores,invoice_470.pdf0.txt,17683.791,194521.701
86736203,05/20/2013,14158.28,968-98-6433,987-91-1452,GBO4NPPR85049860720734,Robinsonside,DC,18710,Robinsonside,DC,18710,Potter-Gordon,5907 Donna Club,Salinas Ltd,3043 Peters Lights Suite 433,invoice_470_color_B_241.pdf0.txt,1415.8280000000002,15574.108
37107781,07/29/2012,2549.93,946-73-8252,994-84-0379,GB30TGFD70872253743837,Parksstad,NM,27564,Parksstad,NM,27564,Williamson-Hernandez,68869 Jones Port Suite 113,Lee-Burnett,20130 Jessica Track Apt. 223,invoice_471.pdf0.txt,254.993,2804.923
12323459,08/04/2013,74.25,902-87-8627,960-94-6747,GB33EMHE63462278604328,Simmonsstad,NM,14711,Simmonsstad,NM,14711,"Wright, Gonzalez and Gomez",45164 Day Village Apt. 954,Moore-Scott,381 Denise Ridges,invoice_471_color_B_253.pdf0.txt,7.425000000000001,81.675
34967709,01/16/2018,499.98,913-91-8891,995-75-2976,GB47XEBQ87721203651804,East Tylerton,WA,04004,East Tylerton,WA,04004,"Burns, King and Serrano",75240 Munoz Bypass Suite 960,Bryant-Wall,21372 Nelson Fork Suite 152,invoice_472.pdf0.txt,49.998000000000005,549.9780000000001
76778037,03/15/2021,690.03,962-88-2450,910-87-8964,GB84DBNV37102667540169,Lake Josephfort,IL,41210,Lake Josephfort,IL,41210,Wilson-Todd,28306 Long Locks,Smith and Sons,Unit 7456 Box 8480,invoice_472_color_B_242.pdf0.txt,69.003,759.033
96947403,10/09/2011,481.62,944-92-0144,985-88-9141,GB67TUVG95262505800602,East Chelsealand,HI,91917,East Chelsealand,HI,91917,Frazier-Rose,124 Martin Forks,Cruz LLC,22989 Daniel Run,invoice_473.pdf0.txt,48.162000000000006,529.782
26700559,01/11/2018,311.7,974-76-2764,958-82-3330,GB35YDNN61347660277835,East Victorburgh,MD,45631,East Victorburgh,MD,45631,Martinez PLC,8108 Allen Meadows,Harrison and Sons,64237 Michael Harbor Suite 710,invoice_473_color_B_249.pdf0.txt,31.17,342.87
53553822,07/24/2012,23399.04,926-74-9803,935-94-0783,GB21NRBX59248288874823,Thomasberg,OH,42949,Thomasberg,OH,42949,Lee-Brown,082 Christopher Club Apt. 771,"Bass, Kelly and Barnes",54916 Diana Passage Apt. 658,invoice_474.pdf0.txt,2339.904,25738.944
12590251,01/17/2016,2034.5,923-72-8310,975-78-6336,GB13,Burgessmouth,OK,81442,Burgessmouth,OK,81442,"Harrison, Tucker and Choi",012 Rachel Inlet Apt. 289,Logan-Rodriguez,140 Gates Crossroad Apt. 980,invoice_474_color_B_241.pdf0.txt,203.45000000000002,2237.95
36033621,04/18/2017,221.55,918-86-3815,934-76-2568,GB24XGS063736958329533,Caseyton,AR,78118,Caseyton,AR,78118,Walton PLC,50871 Isaac Fields Apt. 331,Mitchell and Sons,654 Benjamin Mission,invoice_475.pdf0.txt,22.155,243.705
32283117,11/05/2015,67.05,901-76-0848,968-87-0278,GB38GWQQ09778097007248,Port Christopher,MA,10234,Port Christopher,MA,10234,Chapman-Johnson,505 Debra Ports,Diaz and Sons,8060 Lisa Valleys Apt. 828,invoice_475_color_B_242.pdf0.txt,6.705,73.755
69703455,02/06/2014,3643.01,986-84-5664,989-85-9523,GB16SIAU51187417423705,Michaelhaven,RI,22480,Michaelhaven,RI,22480,Anderson Group,793 William Inlet,"Hendricks, Hart and Miller",81747 Brown Corner Apt. 501,invoice_476.pdf0.txt,364.30100000000004,4007.311
17290430,05/27/2013,13484.47,943-98-8353,996-90-6187,GB87UTMB32681347261430,Brownbury,OH,52221,Brownbury,OH,52221,Hodge-Stokes,405 Christensen Loop,Hamilton Ltd,9899 Bryan Springs,invoice_476_color_B_247.pdf0.txt,1348.4470000000001,14832.917
13367493,02/21/2012,449.9,926-79-2155,912-97-1608,GB79WHIU45376170748238,Lake Edward,VA,62672,Lake Edward,VA,62672,"Terry, Crawford and Vega",2744 Olson Extension Suite 147,Martin-Schmidt,726 Mills Island Apt. 702,invoice_477.pdf0.txt,44.99,494.89
89299747,04/14/2018,353.64,921-74-6878,967-86-2378,GB41VOYB69288847998165,Curtismouth,MA,23635,Curtismouth,MA,23635,"Jones, Davis and Moses",6622 Davis Court,Cox LLC,164 Dean Bypass,invoice_477_color_B_254.pdf0.txt,35.364,389.00399999999996
93219493,05/16/2019,1140.91,911-98-9831,956-92-2147,GB71QDSH79257841046423,Aaronberg,UT,13177,Aaronberg,UT,13177,James PLC,452 Michelle Branch,Bryant-Taylor,075 Gary Union Suite 231,invoice_478.pdf0.txt,114.09100000000001,1255.0010000000002
80273553,11/26/2012,29.85,902-97-4185,938-95-2464,GB95GRSB31215506829816,New Gary,KS,79417,New Gary,KS,79417,"Cohen, Saunders and Chapman",484 Daniel Mills Apt. 113,"Gray, Conway and Burke",4444 Mary Brooks,invoice_478_color_B_254.pdf0.txt,2.9850000000000003,32.835
99106655,06/12/2017,5221.54,975-96-8439,972-72-1040,GB26VMRU44682967112758,New Jaclyn,NH,42689,New Jaclyn,NH,42689,Harris and Sons,9044 Wright Estates,Thomas-Vazquez,4883 Hernandez Junction,invoice_479.pdf0.txt,522.154,5743.6939999999995
60665075,01/15/2018,76649.8,966-95-7184,982-83-3589,GB83QZYG95898598700980,DPO ,AE,52512,DPO ,AE,52512,"Martin, Graham and Newman",Unit 2502 Box 3674,"Jennings, Baldwin and Collins",792 Daniels Drive Apt. 384,invoice_479_color_B_253.pdf0.txt,7664.9800000000005,84314.78
91817064,12/26/2016,25.94,901-78-9443,997-78-2441,GB671EHI18809591004895,South David,MA,37612,South David,MA,37612,Maldonado Inc,98873 Lang Mountain,"Walton, Smith and Vasquez",44125 Tyler Lodge,invoice_47_color_B_251.pdf0.txt,2.5940000000000003,28.534000000000002
74576933,02/20/2018,656.12,908-80-0834,969-91-1034,GB92BAIN95242302828660,East Kimberly,MA,84771,East Kimberly,MA,84771,Williams-Odom,5184 Craig Coves Suite 099,Torres Ltd,4423 Melissa Gardens Suite 869,invoice_48.pdf0.txt,65.61200000000001,721.732
18975369,05/26/2021,140.0,963-88-8109,965-76-3307,GBO2EAUQ97489615205765,West Ashleybury,OK,99405,West Ashleybury,OK,99405,"Padilla, Mccarthy and Gonzales",3157 Stephanie Court,Parker-Fowler,USCGC Gonzales,invoice_480.pdf0.txt,14.0,154.0
16773532,04/30/2020,4919.84,950-70-0747,966-83-5576,GB961ZZT42100305228246,Carlosfort,UT,47295,Carlosfort,UT,47295,"White, Young and Johnson",711 Fernandez Hill,"Wheeler, Lopez and Watts",334 Kyle Highway Suite 801,invoice_480_color_B_251.pdf0.txt,491.98400000000004,5411.8240000000005
25194747,05/19/2018,138.97,917-87-0923,944-70-8920,GB490ZCG79609103385168,North Cynthiafurt,MS,28881,North Cynthiafurt,MS,28881,Castillo-Jones,396 Jones Shore Apt. 781,Preston-Webster,2986 Weber Summit,invoice_481.pdf0.txt,13.897,152.867
77668740,01/02/2016,1.99,994-98-2347,965-96-0570,GB61PCVV90649839145503,Port John,AK,02752,Port John,AK,02752,"Ryan, Garcia and Gregory",297 Allen Mills,"Hopkins, Gonzales and Mccarthy",3206 Adam Cliffs Apt. 677,invoice_481_color_B_244.pdf0.txt,0.199,2.189
94166183,08/24/2019,19.6,901-78-5388,954-94-9932,GB10BX1D06957659376976,Lisamouth,MI,40976,Lisamouth,MI,40976,West-Hodges,898 Jennifer Trail,Simmons Inc,17172 Thomas Spurs Suite 214,invoice_482.pdf0.txt,1.9600000000000002,21.560000000000002
55149610,02/23/2012,2527.0,995-74-4521,975-76-8995,GB87FFBW50767480759646,Brownmouth,CO,24664,Brownmouth,CO,24664,King PLC,886 Heather Drives Apt. 419,Parker-Williams,3000 Aguirre Fall,invoice_482_color_B_245.pdf0.txt,252.70000000000002,2779.7
48190115,02/15/2013,1137.05,966-77-0573,955-90-9285,GB65FZFY69814810781855,USS HansonFPO ,AA,59553,USS HansonFPO ,AA,59553,"Wilson, Sanders and Smith",USS Hanson,Medina-Robinson,476 Cantrell Knolls Suite 941,invoice_483.pdf0.txt,113.705,1250.7549999999999
45234802,09/06/2013,1573.95,927-73-6186,982-97-3510,GB34RTBN99351163234844,Parrishborough,OR,24949,Parrishborough,OR,24949,Williams-Burns,5316 Rachel Plain,Richards-Lester,55143 Daugherty Shores,invoice_483_color_B_244.pdf0.txt,157.395,1731.345
72929361,06/29/2020,295.0,978-85-9516,998-97-4745,GB56WEKG51144252787794,North Williamtown,OR,35075,North Williamtown,OR,35075,Dawson-Strickland,460 Turner Loop,Hobbs-Stevens,Unit 4520 Box 4858,invoice_484.pdf0.txt,29.5,324.5
58051696,11/05/2019,49.05,971-92-3222,923-81-2131,GB25SPFW99639143077581,DPO ,AP,19517,DPO ,AP,19517,"Johnson, Buckley and Terry",Unit 5000 Box 4525,"Palmer, Chan and Salazar",492 Turner Mountains,invoice_484_color_B_240.pdf0.txt,4.905,53.955
98852451,09/02/2019,3773.85,979-97-7990,932-87-9276,GB94KFMA16445522709946,Peterson LLCUSS DanielsFPO ,AP,91825,Peterson LLCUSS DanielsFPO ,AP,91825,Peterson LLC,USS Daniels,"Patterson, Pierce and Fuentes",79040 Anderson Fort,invoice_485.pdf0.txt,377.385,4151.235
72024579,01/25/2021,163.41,950-74-3855,968-95-7220,GB18TKKI91040829132844,APO ,AA,50904,APO ,AA,50904,Green-Snow,"PSC 8099, Box 2962","Fernandez, Allison and Rodriguez",3325 Betty Burgs Suite 707,invoice_485_color_B_251.pdf0.txt,16.341,179.751
32530472,08/27/2015,170.0,955-98-1434,926-86-7447,GB63BMAU12451382016568,East Samuel,CA,09564,East Samuel,CA,09564,Cooper-Fox,00959 Gregory Valleys Apt. 881,Williams-Lucero,303 Solomon Lake Apt. 277,invoice_486.pdf0.txt,17.0,187.0
22132714,05/08/2020,4814.3,936-77-4426,917-77-6665,GB13IGHG06072183702748,Lake Carlamouth,MA,15367,Lake Carlamouth,MA,15367,Jordan-Cohen,38168 Sullivan Fall,Petersen LLC,33707 Cox Parkway Apt. 612,invoice_486_color_B_242.pdf0.txt,481.43000000000006,5295.7300000000005
61874671,07/26/2018,284.48,992-82-8738,918-90-3872,GB53QIPA71313865022785,Williamshire,NE,03882,Williamshire,NE,03882,Gonzales-Faulkner,2532 lan Springs Suite 638,Garcia-Jones,0715 Vasquez Ford,invoice_487.pdf0.txt,28.448000000000004,312.928
32357396,04/19/2020,57071.42,982-83-1003,970-92-3138,GB17RTUC13119295890169,Lake Jennifer,SD,67536,Lake Jennifer,SD,67536,Obrien Inc,90335 Rodriguez Ford,Becker LLC,892 Thomas Loaf Suite 430,invoice_487_color_B_250.pdf0.txt,5707.142,62778.562
15288019,09/07/2014,1.55,983-71-0649,922-87-0964,GB88DSHK83384951793426,Andrewton,AR,65741,Andrewton,AR,65741,Fernandez Ltd,06398 Jensen Loaf,Wilson-Wilson,85455 Carter Estate,invoice_488.pdf0.txt,0.15500000000000003,1.705
31293737,12/15/2020,371.51,914-71-5964,978-70-1262,GB1OTEWR90161825708017,Michaelberg,KS,90952,Michaelberg,KS,90952,Nunez Inc,6551 Janet Gardens,Alvarez Inc,00625 Smith Mall Apt. 604,invoice_488_color_B_254.pdf0.txt,37.151,408.661
69556867,02/14/2017,1082.31,999-95-5722,943-84-7711,GB38GTXM19543504074798,Arthurville,NV,00887,Arthurville,NV,00887,Houston Group,9800 Austin Course Suite 698,Harding Inc,35539 Sims Plaza Apt. 206,invoice_489.pdf0.txt,108.231,1190.541
